Country Name,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030
Ecuador,49.91345321,49.91576309,49.91807296,49.92038283,49.9226927,49.92500257,49.92731245,49.92962232,49.93193219,49.93424206,49.93655194,49.93886181,49.94117168
"Egypt, Arab Rep.",49.66256796,49.66661711,49.67066627,49.67471542,49.67876458,49.68281374,49.68686289,49.69091205,49.69496121,49.69901036,49.70305952,49.70710867,49.71115783
Euro area,50.89611101,50.8803335,50.86455599,50.84877847,50.83300096,50.81722345,50.80144593,50.78566842,50.76989091,50.75411339,50.73833588,50.72255837,50.70678085
Eritrea,49.89695802,49.89133591,49.88571381,49.8800917,49.87446959,49.86884748,49.86322538,49.85760327,49.85198116,49.84635905,49.84073694,49.83511484,49.82949273
Spain,50.66608868,50.65538004,50.6446714,50.63396276,50.62325412,50.61254548,50.60183684,50.5911282,50.58041956,50.56971092,50.55900228,50.54829364,50.537585
Estonia,52.89705229,52.86581254,52.83457279,52.80333304,52.77209329,52.74085354,52.70961379,52.67837404,52.64713429,52.61589454,52.58465479,52.55341504,52.52217529
Ethiopia,50.0617956,50.0579647,50.0541338,50.0503029,50.046472,50.0426411,50.0388102,50.0349793,50.0311484,50.0273175,50.0234866,50.0196557,50.0158248
European Union,51.00526425,50.99478227,50.98430028,50.97381829,50.96333631,50.95285432,50.94237233,50.93189035,50.92140836,50.91092638,50.90044439,50.8899624,50.87948042
Fragile and conflict affected situations,49.97655235,49.968941,49.96132964,49.95371829,49.94610694,49.93849559,49.93088423,49.92327288,49.91566153,49.90805018,49.90043882,49.89282747,49.88521612
Finland,50.8309697,50.81207469,50.79317968,50.77428467,50.75538966,50.73649465,50.71759964,50.69870464,50.67980963,50.66091462,50.64201961,50.6231246,50.60422959
Fiji,49.16278536,49.16332727,49.16386918,49.16441109,49.164953,49.16549491,49.16603682,49.16657874,49.16712065,49.16766256,49.16820447,49.16874638,49.16928829
France,50.87941406,50.87842009,50.87742612,50.87643215,50.87543818,50.8744442,50.87345023,50.87245626,50.87146229,50.87046832,50.86947435,50.86848038,50.86748641
"Micronesia, Fed. Sts.",49.16854631,49.18117747,49.19380863,49.20643979,49.21907095,49.23170211,49.24433327,49.25696443,49.26959559,49.28222675,49.29485791,49.30748907,49.32012023
Gabon,49.07347395,49.01656683,48.95965972,48.9027526,48.84584548,48.78893837,48.73203125,48.67512414,48.61821702,48.5613099,48.50440279,48.44749567,48.39058856
United Kingdom,50.87043193,50.85671282,50.8429937,50.82927459,50.81555548,50.80183637,50.78811725,50.77439814,50.76067903,50.74695992,50.73324081,50.71952169,50.70580258
Georgia,52.30074242,52.28533777,52.26993312,52.25452848,52.23912383,52.22371918,52.20831454,52.19290989,52.17750524,52.1621006,52.14669595,52.1312913,52.11588666
Ghana,50.21506857,50.23963361,50.26419864,50.28876368,50.31332872,50.33789376,50.36245879,50.38702383,50.41158887,50.43615391,50.46071895,50.48528398,50.50984902
Guinea,49.93657966,49.92062459,49.90466953,49.88871447,49.87275941,49.85680434,49.84084928,49.82489422,49.80893915,49.79298409,49.77702903,49.76107397,49.7451189
"Gambia, The",50.44671625,50.45976299,50.47280972,50.48585645,50.49890319,50.51194992,50.52499666,50.53804339,50.55109012,50.56413686,50.57718359,50.59023033,50.60327706
Guinea-Bissau,51.1492282,51.15427522,51.15932225,51.16436927,51.1694163,51.17446332,51.17951034,51.18455737,51.18960439,51.19465141,51.19969844,51.20474546,51.20979249
Equatorial Guinea,45.81385634,45.70457088,45.59528543,45.48599997,45.37671452,45.26742907,45.15814361,45.04885816,44.9395727,44.83028725,44.72100179,44.61171634,44.50243088
Greece,50.42802446,50.42223039,50.41643633,50.41064226,50.4048482,50.39905413,50.39326006,50.387466,50.38167193,50.37587787,50.3700838,50.36428973,50.35849567
Grenada,49.32062045,49.25381331,49.18700618,49.12019905,49.05339192,48.98658479,48.91977765,48.85297052,48.78616339,48.71935626,48.65254913,48.58574199,48.51893486
Guatemala,51.25052951,51.28650976,51.32249002,51.35847027,51.39445053,51.43043078,51.46641104,51.50239129,51.53837155,51.5743518,51.61033206,51.64631231,51.68229257
Guam,50.60553851,50.73019674,50.85485497,50.9795132,51.10417143,51.22882966,51.3534879,51.47814613,51.60280436,51.72746259,51.85212082,51.97677906,52.10143729
Guyana,50.11275293,50.11730501,50.12185709,50.12640917,50.13096124,50.13551332,50.1400654,50.14461748,50.14916956,50.15372164,50.15827372,50.1628258,50.16737788
High income,50.36552992,50.35319113,50.34085234,50.32851356,50.31617477,50.30383598,50.2914972,50.27915841,50.26681962,50.25448083,50.24214205,50.22980326,50.21746447
"Hong Kong SAR, China",52.97955901,53.0767521,53.17394519,53.27113827,53.36833136,53.46552445,53.56271754,53.65991063,53.75710372,53.8542968,53.95148989,54.04868298,54.14587607
Honduras,50.29160463,50.2943866,50.29716857,50.29995054,50.30273251,50.30551448,50.30829645,50.31107842,50.31386038,50.31664235,50.31942432,50.32220629,50.32498826
Heavily indebted poor countries (HIPC),50.13912971,50.13378509,50.12844048,50.12309587,50.11775125,50.11240664,50.10706203,50.10171741,50.0963728,50.09102819,50.08568357,50.08033896,50.07499434
Croatia,51.78168451,51.78451492,51.78734534,51.79017576,51.79300618,51.7958366,51.79866702,51.80149743,51.80432785,51.80715827,51.80998869,51.81281911,51.81564953
Haiti,50.52582017,50.51945344,50.51308671,50.50671998,50.50035325,50.49398652,50.48761979,50.48125306,50.47488633,50.4685196,50.46215287,50.45578614,50.44941941
Hungary,52.65401714,52.6758586,52.69770006,52.71954152,52.74138297,52.76322443,52.78506589,52.80690735,52.8287488,52.85059026,52.87243172,52.89427318,52.91611463
IBRD only,49.26495471,49.25982289,49.25469106,49.24955924,49.24442742,49.23929559,49.23416377,49.22903194,49.22390012,49.21876829,49.21363647,49.20850465,49.20337282
IDA & IBRD total,49.4052225,49.40199152,49.39876055,49.39552958,49.3922986,49.38906763,49.38583665,49.38260568,49.3793747,49.37614373,49.37291276,49.36968178,49.36645081
IDA total,49.86045576,49.86160637,49.86275699,49.8639076,49.86505821,49.86620883,49.86735944,49.86851006,49.86966067,49.87081128,49.8719619,49.87311251,49.87426312
IDA blend,49.42596991,49.43200029,49.43803068,49.44406106,49.45009145,49.45612184,49.46215222,49.46818261,49.47421299,49.48024338,49.48627377,49.49230415,49.49833454
Indonesia,49.60896404,49.59748713,49.58601022,49.57453331,49.5630564,49.55157949,49.54010257,49.52862566,49.51714875,49.50567184,49.49419493,49.48271802,49.4712411
IDA only,50.08275326,50.08182162,50.08088997,50.07995833,50.07902668,50.07809504,50.07716339,50.07623175,50.0753001,50.07436846,50.07343681,50.07250516,50.07157352
India,48.13970882,48.1371616,48.13461438,48.13206716,48.12951993,48.12697271,48.12442549,48.12187827,48.11933104,48.11678382,48.1142366,48.11168938,48.10914215
Ireland,50.38479696,50.39684188,50.40888679,50.42093171,50.43297662,50.44502154,50.45706645,50.46911136,50.48115628,50.49320119,50.50524611,50.51729102,50.52933594
"Iran, Islamic Rep.",49.53808216,49.55731843,49.5765547,49.59579097,49.61502724,49.63426351,49.65349977,49.67273604,49.69197231,49.71120858,49.73044485,49.74968112,49.76891739
Iraq,49.4927284,49.49711316,49.50149792,49.50588268,49.51026744,49.5146522,49.51903696,49.52342173,49.52780649,49.53219125,49.53657601,49.54096077,49.54534553
Iceland,49.91561592,49.92371399,49.93181205,49.93991011,49.94800818,49.95610624,49.9642043,49.97230237,49.98040043,49.98849849,49.99659655,50.00469462,50.01279268
Israel,50.86367852,50.88791312,50.91214773,50.93638234,50.96061695,50.98485156,51.00908617,51.03332077,51.05755538,51.08178999,51.1060246,51.13025921,51.15449381
Italy,51.40772975,51.4095007,51.41127165,51.4130426,51.41481355,51.41658449,51.41835544,51.42012639,51.42189734,51.42366829,51.42543924,51.42721018,51.42898113
Jamaica,49.94250886,49.91426946,49.88603006,49.85779066,49.82955126,49.80131186,49.77307246,49.74483306,49.71659366,49.68835426,49.66011486,49.63187546,49.60363606
Jordan,48.7300188,48.75048285,48.77094689,48.79141093,48.81187497,48.83233901,48.85280306,48.8732671,48.89373114,48.91419518,48.93465922,48.95512327,48.97558731
Japan,51.05485518,51.06287031,51.07088544,51.07890057,51.08691569,51.09493082,51.10294595,51.11096108,51.11897621,51.12699134,51.13500647,51.1430216,51.15103673
Kazakhstan,51.62568934,51.62290305,51.62011675,51.61733046,51.61454416,51.61175787,51.60897157,51.60618528,51.60339898,51.60061269,51.59782639,51.5950401,51.5922538
Kenya,50.39123945,50.39751119,50.40378294,50.41005469,50.41632644,50.42259819,50.42886994,50.43514168,50.44141343,50.44768518,50.45395693,50.46022868,50.46650042
Kyrgyz Republic,50.01703063,49.97746402,49.93789742,49.89833081,49.8587642,49.81919759,49.77963098,49.74006437,49.70049776,49.66093115,49.62136454,49.58179793,49.54223133
Cambodia,51.78746418,51.80514479,51.8228254,51.840506,51.85818661,51.87586722,51.89354782,51.91122843,51.92890904,51.94658964,51.96427025,51.98195086,51.99963147
Kiribati,50.69273001,50.69490043,50.69707085,50.69924126,50.70141168,50.7035821,50.70575251,50.70792293,50.71009334,50.71226376,50.71443418,50.71660459,50.71877501
"Korea, Rep.",49.93631413,49.93979082,49.94326751,49.9467442,49.95022088,49.95369757,49.95717426,49.96065095,49.96412764,49.96760433,49.97108101,49.9745577,49.97803439
Kuwait,42.63349375,42.65344307,42.67339239,42.69334171,42.71329103,42.73324035,42.75318967,42.77313899,42.79308831,42.81303763,42.83298695,42.85293627,42.87288559
Latin America & Caribbean (excluding high income),50.53158489,50.54127272,50.55096056,50.5606484,50.57033623,50.58002407,50.58971191,50.59939974,50.60908758,50.61877542,50.62846325,50.63815109,50.64783893
Lao PDR,50.01775938,50.00679559,49.99583179,49.98486799,49.9739042,49.9629404,49.9519766,49.94101281,49.93004901,49.91908521,49.90812141,49.89715762,49.88619382
Lebanon,49.87852734,49.87771088,49.87689441,49.87607795,49.87526148,49.87444501,49.87362855,49.87281208,49.87199562,49.87117915,49.87036269,49.86954622,49.86872975
Liberia,49.9366787,49.93635604,49.93603338,49.93571072,49.93538806,49.9350654,49.93474274,49.93442008,49.93409742,49.93377476,49.9334521,49.93312944,49.93280678
Libya,48.43721081,48.44674762,48.45628444,48.46582125,48.47535806,48.48489488,48.49443169,48.50396851,48.51350532,48.52304214,48.53257895,48.54211577,48.55165258
St. Lucia,50.67572716,50.6557411,50.63575505,50.615769,50.59578295,50.57579689,50.55581084,50.53582479,50.51583873,50.49585268,50.47586663,50.45588058,50.43589452
Latin America & Caribbean,50.62077662,50.63175259,50.64272856,50.65370453,50.6646805,50.67565647,50.68663244,50.69760841,50.70858438,50.71956035,50.73053631,50.74151228,50.75248825
Least developed countries: UN classification,50.15815514,50.15697158,50.15578803,50.15460447,50.15342091,50.15223736,50.1510538,50.14987025,50.14868669,50.14750313,50.14631958,50.14513602,50.14395247
Low income,50.19437486,50.18489416,50.17541346,50.16593276,50.15645206,50.14697136,50.13749066,50.12800996,50.11852926,50.10904856,50.09956786,50.09008716,50.08060646
Sri Lanka,51.67557664,51.74548797,51.8153993,51.88531063,51.95522195,52.02513328,52.09504461,52.16495594,52.23486727,52.30477859,52.37468992,52.44460125,52.51451258
Lower middle income,49.05957961,49.05638463,49.05318966,49.04999468,49.0467997,49.04360473,49.04040975,49.03721478,49.0340198,49.03082482,49.02762985,49.02443487,49.02123989
Low & middle income,49.37649993,49.37305997,49.36962,49.36618004,49.36274007,49.35930011,49.35586014,49.35242018,49.34898021,49.34554025,49.34210028,49.33866031,49.33522035
Lesotho,50.92698982,50.87275551,50.81852119,50.76428688,50.71005256,50.65581824,50.60158393,50.54734961,50.49311529,50.43888098,50.38464666,50.33041235,50.27617803
Late-demographic dividend,49.3907947,49.38298814,49.37518158,49.36737502,49.35956846,49.3517619,49.34395534,49.33614877,49.32834221,49.32053565,49.31272909,49.30492253,49.29711597
Lithuania,53.52061271,53.53006527,53.53951784,53.54897041,53.55842297,53.56787554,53.57732811,53.58678067,53.59623324,53.60568581,53.61513837,53.62459094,53.63404351
Luxembourg,50.38166452,50.3676804,50.35369627,50.33971214,50.32572801,50.31174388,50.29775976,50.28377563,50.2697915,50.25580737,50.24182324,50.22783912,50.21385499
Latvia,53.772488,53.75974467,53.74700135,53.73425803,53.72151471,53.70877139,53.69602807,53.68328474,53.67054142,53.6577981,53.64505478,53.63231146,53.61956813
"Macao SAR, China",52.56628723,52.63402561,52.70176399,52.76950237,52.83724076,52.90497914,52.97271752,53.0404559,53.10819429,53.17593267,53.24367105,53.31140943,53.37914782
Morocco,50.48282658,50.48513469,50.48744279,50.48975089,50.492059,50.4943671,50.49667521,50.49898331,50.50129141,50.50359952,50.50590762,50.50821572,50.51052383
Moldova,51.71185027,51.68425483,51.65665938,51.62906394,51.60146849,51.57387305,51.5462776,51.51868215,51.49108671,51.46349126,51.43589582,51.40830037,51.38070493
Madagascar,50.4210145,50.43828727,50.45556005,50.47283282,50.49010559,50.50737837,50.52465114,50.54192391,50.55919668,50.57646946,50.59374223,50.611015,50.62828778
Maldives,46.65760604,46.63554233,46.61347863,46.59141492,46.56935122,46.54728752,46.52522381,46.50316011,46.4810964,46.4590327,46.43696899,46.41490529,46.39284159
Middle East & North Africa,48.39634128,48.37724082,48.35814037,48.33903992,48.31993946,48.30083901,48.28173856,48.26263811,48.24353765,48.2244372,48.20533675,48.18623629,48.16713584
Mexico,50.30048674,50.30329782,50.3061089,50.30891999,50.31173107,50.31454215,50.31735323,50.32016431,50.32297539,50.32578648,50.32859756,50.33140864,50.33421972
Middle income,49.27444585,49.27073475,49.26702365,49.26331255,49.25960145,49.25589035,49.25217926,49.24846816,49.24475706,49.24104596,49.23733486,49.23362376,49.22991266
"Macedonia, FYR",50.1397252,50.1566499,50.1735746,50.19049931,50.20742401,50.22434871,50.24127342,50.25819812,50.27512282,50.29204752,50.30897223,50.32589693,50.34282163
Mali,50.36626314,50.37363739,50.38101165,50.38838591,50.39576017,50.40313442,50.41050868,50.41788294,50.4252572,50.43263146,50.44000571,50.44737997,50.45475423
Malta,49.71824726,49.68208639,49.64592552,49.60976465,49.57360377,49.5374429,49.50128203,49.46512116,49.42896029,49.39279942,49.35663855,49.32047768,49.28431681
Myanmar,51.11062246,51.10883499,51.10704753,51.10526006,51.10347259,51.10168513,51.09989766,51.09811019,51.09632273,51.09453526,51.09274779,51.09096033,51.08917286
Middle East & North Africa (excluding high income),49.59468282,49.59854392,49.60240503,49.60626613,49.61012723,49.61398834,49.61784944,49.62171054,49.62557164,49.62943275,49.63329385,49.63715495,49.64101605
Montenegro,50.50405154,50.49517183,50.48629213,50.47741243,50.46853272,50.45965302,50.45077332,50.44189362,50.43301391,50.42413421,50.41525451,50.4063748,50.3974951
Mongolia,50.25983198,50.24983611,50.23984024,50.22984437,50.2198485,50.20985263,50.19985676,50.18986089,50.17986502,50.16986916,50.15987329,50.14987742,50.13988155
Mozambique,51.82472168,51.83622015,51.84771863,51.8592171,51.87071557,51.88221405,51.89371252,51.90521099,51.91670947,51.92820794,51.93970642,51.95120489,51.96270336
Mauritania,49.74452818,49.7329464,49.72136463,49.70978286,49.69820108,49.68661931,49.67503753,49.66345576,49.65187399,49.64029221,49.62871044,49.61712866,49.60554689
Mauritius,50.47778978,50.48288082,50.48797186,50.4930629,50.49815394,50.50324498,50.50833603,50.51342707,50.51851811,50.52360915,50.52870019,50.53379123,50.53888228
Malawi,50.32836032,50.30802135,50.28768238,50.26734342,50.24700445,50.22666548,50.20632652,50.18598755,50.16564858,50.14530962,50.12497065,50.10463169,50.08429272
Malaysia,48.5695731,48.55290457,48.53623604,48.51956751,48.50289898,48.48623044,48.46956191,48.45289338,48.43622485,48.41955632,48.40288779,48.38621926,48.36955072
North America,50.70696163,50.70712458,50.70728754,50.70745049,50.70761344,50.7077764,50.70793935,50.70810231,50.70826526,50.70842822,50.70859117,50.70875413,50.70891708
Namibia,51.62553848,51.64219096,51.65884343,51.6754959,51.69214837,51.70880085,51.72545332,51.74210579,51.75875827,51.77541074,51.79206321,51.80871569,51.82536816
New Caledonia,49.97878806,50.02359732,50.06840658,50.11321584,50.1580251,50.20283436,50.24764362,50.29245288,50.33726214,50.3820714,50.42688066,50.47168992,50.51649918
Niger,49.66204799,49.61846971,49.57489143,49.53131315,49.48773487,49.4441566,49.40057832,49.35700004,49.31342176,49.26984349,49.22626521,49.18268693,49.13910865
Nigeria,49.3192024,49.30580392,49.29240544,49.27900696,49.26560848,49.25221,49.23881153,49.22541305,49.21201457,49.19861609,49.18521761,49.17181913,49.15842066
Nicaragua,50.79911042,50.81595472,50.83279903,50.84964333,50.86648764,50.88333194,50.90017624,50.91702055,50.93386485,50.95070916,50.96755346,50.98439776,51.00124207
Netherlands,50.47021988,50.47474753,50.47927519,50.48380284,50.48833049,50.49285815,50.4973858,50.50191346,50.50644111,50.51096877,50.51549642,50.52002407,50.52455173
Norway,50.17388975,50.16946224,50.16503472,50.16060721,50.1561797,50.15175218,50.14732467,50.14289716,50.13846965,50.13404213,50.12961462,50.12518711,50.1207596
Nepal,50.8499698,50.86698482,50.88399983,50.90101485,50.91802987,50.93504488,50.9520599,50.96907492,50.98608994,51.00310495,51.02011997,51.03713499,51.05415
New Zealand,51.1855411,51.20878057,51.23202003,51.2552595,51.27849897,51.30173843,51.3249779,51.34821736,51.37145683,51.3946963,51.41793576,51.44117523,51.46441469
OECD members,50.74268048,50.7373425,50.73200452,50.72666654,50.72132856,50.71599058,50.7106526,50.70531462,50.69997664,50.69463866,50.68930068,50.68396269,50.67862471
Oman,37.10909249,36.84168948,36.57428648,36.30688347,36.03948046,35.77207746,35.50467445,35.23727145,34.96986844,34.70246543,34.43506243,34.16765942,33.90025642
